100000,1000,0.242222, 2
100000,1000,0.240871, 2
100000,1000,0.240888, 2
100000,1000,0.242668, 2
100000,1000,0.247163, 2
100000,1000,0.244243, 2
100000,1000,0.244002, 2
100000,1000,0.24619, 2
100000,1000,0.243579, 2
100000,1000,0.241525, 2
100000,1000,0.300628, 4
100000,1000,0.301944, 4
100000,1000,0.30231, 4
100000,1000,0.302043, 4
100000,1000,0.296671, 4
100000,1000,0.303901, 4
100000,1000,0.303478, 4
100000,1000,0.301395, 4
100000,1000,0.297531, 4
100000,1000,0.305242, 4
100000,1000,0.418915, 8
100000,1000,0.413611, 8
100000,1000,0.418693, 8
100000,1000,0.417828, 8
100000,1000,0.417354, 8
100000,1000,0.409823, 8
100000,1000,0.413698, 8
100000,1000,0.407693, 8
100000,1000,0.418958, 8
100000,1000,0.414147, 8
100000,1000,0.525532, 12
100000,1000,0.523634, 12
100000,1000,0.526545, 12
100000,1000,0.512592, 12
100000,1000,0.524876, 12
100000,1000,0.509371, 12
100000,1000,0.520646, 12
100000,1000,0.525531, 12
100000,1000,0.524817, 12
100000,1000,0.508005, 12
100000,1000,0.629138, 16
100000,1000,0.606428, 16
100000,1000,0.624807, 16
100000,1000,0.626342, 16
100000,1000,0.634788, 16
100000,1000,0.634702, 16
100000,1000,0.635422, 16
100000,1000,0.633788, 16
100000,1000,0.631577, 16
100000,1000,0.630364, 16
100000,1000,1.02357, 32
100000,1000,1.01543, 32
100000,1000,1.00529, 32
100000,1000,1.0341, 32
100000,1000,1.01223, 32
100000,1000,1.0591, 32
100000,1000,1.01815, 32
100000,1000,0.996315, 32
100000,1000,1.01487, 32
100000,1000,0.975478, 32
100000,2000,0.492754, 2
100000,2000,0.49041, 2
100000,2000,0.490622, 2
100000,2000,0.492918, 2
100000,2000,0.491619, 2
100000,2000,0.487316, 2
100000,2000,0.492773, 2
100000,2000,0.4933, 2
100000,2000,0.497534, 2
100000,2000,0.490281, 2
100000,2000,0.610668, 4
100000,2000,0.617966, 4
100000,2000,0.611713, 4
100000,2000,0.611751, 4
100000,2000,0.605319, 4
100000,2000,0.611074, 4
100000,2000,0.619332, 4
100000,2000,0.606723, 4
100000,2000,0.603227, 4
100000,2000,0.609796, 4
100000,2000,0.833361, 8
100000,2000,0.830279, 8
100000,2000,0.82297, 8
100000,2000,0.829245, 8
100000,2000,0.808541, 8
100000,2000,0.827764, 8
100000,2000,0.819305, 8
100000,2000,0.827859, 8
100000,2000,0.816774, 8
100000,2000,0.827348, 8
100000,2000,1.0551, 12
100000,2000,1.05273, 12
100000,2000,1.03719, 12
100000,2000,1.03391, 12
100000,2000,1.03803, 12
100000,2000,1.01852, 12
100000,2000,1.04652, 12
100000,2000,1.04889, 12
100000,2000,1.04074, 12
100000,2000,1.01045, 12
100000,2000,1.25847, 16
100000,2000,1.26065, 16
100000,2000,1.24366, 16
100000,2000,1.22916, 16
100000,2000,1.20837, 16
100000,2000,1.24092, 16
100000,2000,1.26128, 16
100000,2000,1.25758, 16
100000,2000,1.25214, 16
100000,2000,1.23955, 16
100000,2000,1.90917, 32
100000,2000,1.9621, 32
100000,2000,1.85577, 32
100000,2000,1.9528, 32
100000,2000,1.86984, 32
